Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1176465,Credit card,,Other,,NJ,07020,Web,12/31/2014,12/31/2014,Amex,Closed with non-monetary relief,Yes,
1176464,Credit reporting,,Incorrect information on credit report,Account status,NJ,07020,Web,12/31/2014,12/31/2014,Equifax,Closed with explanation,Yes,
1176361,Credit reporting,,Incorrect information on credit report,Account terms,CA,95677,Web,12/31/2014,12/31/2014,Experian,In progress,Yes,
1176354,Money transfers,International money transfer,Other transaction issues,,LA,71108,Fax,12/31/2014,01/07/2015,Capital One,Closed with explanation,Yes,
1176353,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,TX,77350,Web,12/31/2014,12/31/2014,"EOS Holdings, Inc.",Closed with explanation,Yes,
1176335,Credit card,,Payoff process,,GA,30622,Referral,12/31/2014,01/06/2015,JPMorgan Chase,Closed with explanation,Yes,
1176334,Credit reporting,,Incorrect information on credit report,Account status,MA,02025,Web,12/31/2014,12/31/2014,TransUnion,In progress,Yes,
1176329,Credit reporting,,Incorrect information on credit report,Personal information,CA,94401,Web,12/31/2014,12/31/2014,Experian,Closed with non-monetary relief,Yes,
1176328,Credit reporting,,Incorrect information on credit report,Personal information,CA,94401,Web,12/31/2014,12/31/2014,Equifax,Closed with explanation,Yes,
1176324,Mortgage,Conventional fixed mortgage,Settlement process and costs,,WA,98011,Web,12/31/2014,12/31/2014,U.S. Bancorp,Closed with non-monetary relief,Yes,
1176892,Credit card,,Closing/Cancelling account,,CA,92024,Referral,12/31/2014,01/05/2015,Citibank,Closed with explanation,Yes,
1176891,Credit card,,Billing disputes,,FL,34997,Referral,12/31/2014,01/13/2015,Bank of the West,Closed with explanation,Yes,
1177925,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,FL,34608,Web,12/31/2014,01/01/2015,Bank of America,In progress,Yes,
1177924,Bank account or service,Checking account,Using a debit or ATM card,,TX,75063,Web,12/31/2014,01/01/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1177921,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,PA,17331,Web,12/31/2014,01/01/2015,Wells Fargo,Closed with explanation,Yes,
1177920,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,TX,76513,Web,12/31/2014,01/01/2015,JPMorgan Chase,In progress,Yes,
1177916,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,KY,40356,Web,12/31/2014,01/01/2015,"Afni, Inc.",Closed with explanation,Yes,
1177915,Credit card,,Credit line increase/decrease,,OH,45616,Web,12/31/2014,01/08/2015,Comerica,Closed with explanation,Yes,
1177914,Credit reporting,,Incorrect information on credit report,Account terms,IL,60620,Web,12/31/2014,01/01/2015,Equifax,Closed with explanation,Yes,
1177913,Credit reporting,,Incorrect information on credit report,Account terms,IL,60620,Web,12/31/2014,01/01/2015,Experian,Closed,Yes,
1177912,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,CA,90650,Web,12/31/2014,01/01/2015,Wells Fargo,Closed with explanation,Yes,
1177911,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,MD,20772,Web,12/31/2014,01/01/2015,United Consumers Inc,Closed with explanation,Yes,
1177909,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,NV,89129,Web,12/31/2014,01/01/2015,Bank of America,Closed with explanation,Yes,
1177908,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NJ,07740,Web,12/31/2014,01/01/2015,Seterus,Closed with explanation,Yes,
1177906,Credit reporting,,Incorrect information on credit report,Information is not mine,OH,43219,Web,12/31/2014,01/01/2015,TransUnion,Closed with explanation,Yes,
1177905,Credit reporting,,Incorrect information on credit report,Information is not mine,OH,43219,Web,12/31/2014,01/01/2015,Equifax,Closed with explanation,Yes,
1177904,Credit reporting,,Incorrect information on credit report,Information is not mine,OH,43219,Web,12/31/2014,01/01/2015,Experian,Closed with explanation,Yes,
1177900,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,TX,78726,Web,12/31/2014,01/01/2015,"Ability Recovery Services, LLC",Closed with explanation,Yes,
1177897,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,VI,00804,Referral,12/31/2014,01/07/2015,"First National Collection Bureau, Inc.",Closed with explanation,Yes,
1177894,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,94605,Phone,12/31/2014,01/07/2015,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,
1177889,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,VA,23669,Referral,12/31/2014,01/07/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1177885,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33334,Referral,12/31/2014,01/13/2015,Experian,Closed with non-monetary relief,Yes,
1177884,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33334,Referral,12/31/2014,01/13/2015,TransUnion,Closed with explanation,Yes,
1177883,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33334,Referral,12/31/2014,01/13/2015,Equifax,Closed with explanation,Yes,
1177876,Consumer loan,Vehicle loan,Managing the loan or lease,,AZ,85050,Web,12/31/2014,01/01/2015,Bank of America,Closed with explanation,Yes,
1177875,Bank account or service,Checking account,Deposits and withdrawals,,PA,17102,Referral,12/31/2014,01/07/2015,M&T Bank,In progress,Yes,
1177874,Consumer loan,Vehicle loan,Managing the loan or lease,,CA,95835,Web,12/31/2014,01/01/2015,BMW Financial Services,Closed with explanation,Yes,
1177866,Consumer loan,Vehicle loan,Managing the loan or lease,,FL,33155,Referral,12/31/2014,01/06/2015,BMW Financial Services,In progress,Yes,
1177861,Bank account or service,Checking account,Problems caused by my funds being low,,MD,20910,Referral,12/31/2014,01/05/2015,SunTrust Bank,Closed with explanation,Yes,
1177860,Bank account or service,Other bank product/service,Problems caused by my funds being low,,NY,14057,Referral,12/31/2014,01/05/2015,KeyBank NA,Closed with explanation,Yes,
1177859,Credit card,,Billing disputes,,CT,06854,Referral,12/31/2014,01/07/2015,JPMorgan Chase,Closed with explanation,Yes,
1177856,Bank account or service,Checking account,Problems caused by my funds being low,,NJ,08004,Referral,12/31/2014,01/07/2015,TD Bank,Closed with explanation,Yes,
1177855,Credit card,,Billing disputes,,CT,06776,Referral,12/31/2014,01/07/2015,GE Capital Retail,Closed with explanation,Yes,
1177854,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,OH,44483,Referral,12/31/2014,01/07/2015,HSBC,In progress,Yes,
1177853,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,NJ,07646,Referral,12/31/2014,01/07/2015,Bank of America,In progress,Yes,
1177852,Consumer loan,Vehicle loan,Managing the loan or lease,,NJ,08053,Web,12/31/2014,01/08/2015,GE Capital Retail,Closed with explanation,Yes,
1177849,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,WA,98109,Web,12/31/2014,12/31/2014,"Virtuoso Sourcing Group, LLC.",In progress,Yes,
1177845,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,TX,78261,Web,12/31/2014,01/01/2015,"CMRE Financial Services, Inc.",In progress,Yes,
1177841,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,OK,74852,Web,12/31/2014,01/01/2015,"Financial Recovery Services, Inc.",Closed with explanation,Yes,
1177835,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Postal mail,12/31/2014,01/06/2015,Experian,Closed with non-monetary relief,Yes,
1177833,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,50023,Web,12/31/2014,01/07/2015,Nationstar Mortgage,In progress,Yes,
1177832,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,ID,83686,Postal mail,12/31/2014,01/06/2015,Experian,Closed with non-monetary relief,Yes,
1177831,Credit reporting,,Incorrect information on credit report,Account status,GA,30813,Web,12/31/2014,01/13/2015,Experian,In progress,Yes,
1177830,Credit reporting,,Incorrect information on credit report,Account status,GA,30809,Web,12/31/2014,01/13/2015,TransUnion,Closed with explanation,Yes,
1177827,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,SC,29506,Web,12/31/2014,01/07/2015,Receivables Management Corporation,Closed with explanation,Yes,
1177826,Credit card,,Delinquent account,,OR,97754,Web,12/31/2014,12/31/2014,Capital One,In progress,Yes,
1177825,Student loan,Non-federal student loan,Dealing with my lender or servicer,,,75137,Web,12/31/2014,12/31/2014,Wells Fargo,Closed with explanation,Yes,Yes
1177820,Credit reporting,,Incorrect information on credit report,Account status,,10536,Web,12/31/2014,12/31/2014,TransUnion,Closed with explanation,Yes,
1177686,Bank account or service,Checking account,"Account opening, closing, or management",,TX,75054,Web,12/31/2014,12/31/2014,Banco Popular North America,Closed with explanation,Yes,
1177685,Debt collection,,Disclosure verification of debt,Right to dispute notice not received,IL,60445,Web,12/31/2014,12/31/2014,"Pinnacle Credit Services, LLC",Closed with explanation,Yes,Yes
1177683,Debt collection,,Disclosure verification of debt,Right to dispute notice not received,IL,60445,Web,12/31/2014,12/31/2014,Servatus Corporation,Closed with explanation,Yes,Yes
1177682,Debt collection,,Communication tactics,Called after sent written cease of comm,IL,60445,Web,12/31/2014,12/31/2014,"WAKEFIELD & ASSOCIATES, INC.",Closed,Yes,Yes
1177681,Debt collection,,Disclosure verification of debt,Right to dispute notice not received,IL,60445,Web,12/31/2014,12/31/2014,"United Collection Bureau, Inc.",Closed with explanation,Yes,Yes
1177680,Mortgage,FHA mortgage,Settlement process and costs,,GA,30315,Web,12/31/2014,12/31/2014,Homestar Financial Corporation,Untimely response,No,
1177679,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Contacted me after I asked not to,TX,76133,Web,12/31/2014,01/06/2015,"ProCollect, Inc",Closed with explanation,Yes,
1177676,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,,78261,Web,12/31/2014,12/31/2014,Experian,Closed with non-monetary relief,Yes,Yes
1177675,Credit reporting,,Credit monitoring or identity protection,Problem with fraud alerts,,78261,Web,12/31/2014,12/31/2014,Equifax,Closed with explanation,Yes,Yes
1177674,Debt collection,Federal student loan,Disclosure verification of debt,Not given enough info to verify debt,AZ,85283,Web,12/31/2014,12/31/2014,Transworld Systems Inc.,In progress,Yes,
1177669,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,TX,78130,Referral,12/31/2014,01/07/2015,"FMA Alliance, Ltd.",Closed with explanation,Yes,
1177668,Credit card,,Billing disputes,,TX,78130,Referral,12/31/2014,01/07/2015,Amex,Closed with explanation,Yes,
1177667,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78130,Referral,12/31/2014,01/16/2015,TransUnion,In progress,Yes,
1177666,Mortgage,Conventional fixed mortgage,Settlement process and costs,,CO,80203,Web,12/31/2014,12/31/2014,Quicken Loans,In progress,Yes,
1177557,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,FL,33948,Web,12/31/2014,12/31/2014,Experian,Closed with explanation,Yes,
1177556,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,FL,33948,Web,12/31/2014,12/31/2014,Equifax,Closed with explanation,Yes,
1177554,Credit reporting,,Incorrect information on credit report,Account status,GA,30180,Postal mail,12/31/2014,01/06/2015,TransUnion,Closed with explanation,Yes,Yes
1177553,Credit reporting,,Incorrect information on credit report,Account status,GA,30180,Postal mail,12/31/2014,01/06/2015,Experian,In progress,Yes,
1177552,Credit card,,Billing disputes,,NY,11758,Referral,12/31/2014,01/07/2015,Amex,Closed with explanation,Yes,
1177550,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,CA,94595,Web,12/31/2014,12/31/2014,"Green Tree Servicing, LLC",Closed with explanation,Yes,Yes
1177543,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,91344,Web,12/31/2014,12/31/2014,Nationstar Mortgage,Closed with explanation,Yes,Yes
1177541,Credit reporting,,Incorrect information on credit report,Account status,UT,84405,Web,12/31/2014,12/31/2014,Equifax,Closed with explanation,Yes,Yes
1177540,Credit reporting,,Incorrect information on credit report,Account terms,UT,84405,Web,12/31/2014,12/31/2014,Experian,In progress,Yes,
1177537,Credit card,,Billing disputes,,NC,28380,Web,12/31/2014,01/07/2015,GE Capital Retail,Closed with monetary relief,Yes,Yes
1177536,Debt collection,,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,FL,33441,Web,12/31/2014,12/31/2014,Stellar Recovery Inc.,Closed with explanation,Yes,
1177534,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,NJ,08046,Web,12/31/2014,12/31/2014,Penn Credit Corporation,Closed with explanation,Yes,
1177530,Credit card,,Identity theft / Fraud / Embezzlement,,CA,90732,Web,12/31/2014,01/07/2015,Comerica,Closed with explanation,Yes,
1177529,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,92325,Web,12/31/2014,01/07/2015,Equifax,In progress,Yes,
1177527,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,IL,60515,Web,12/31/2014,12/31/2014,Bank of America,In progress,Yes,
1177521,Student loan,Non-federal student loan,Can't repay my loan,,MD,20707,Web,12/31/2014,12/31/2014,Navient,Closed with explanation,Yes,
1177519,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,92101,Web,12/31/2014,01/07/2015,"Shellpoint Partners, LLC",Closed with explanation,Yes,
1177517,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,WA,98373,Referral,12/31/2014,01/08/2015,Bank of America,In progress,Yes,
1177515,Debt collection,,Taking/threatening an illegal action,Threatened to sue on too old debt,LA,70063,Web,12/31/2014,12/31/2014,"Halsted Financial Services, LLC.",Closed with explanation,Yes,
1177513,Credit reporting,,Incorrect information on credit report,Information is not mine,OH,43528,Web,12/31/2014,12/31/2014,TransUnion,Closed with explanation,Yes,
1177498,Bank account or service,Cashing a check without an account,Using a debit or ATM card,,IN,47150,Web,12/31/2014,12/31/2014,PNC Bank,In progress,Yes,
1177496,Credit reporting,,Incorrect information on credit report,Account terms,MS,38804,Web,12/31/2014,01/07/2015,TransUnion,Closed with explanation,Yes,
1177495,Credit reporting,,Incorrect information on credit report,Account terms,MS,38804,Web,12/31/2014,12/31/2014,TransUnion,In progress,Yes,
1177494,Credit reporting,,Incorrect information on credit report,Account terms,MS,38804,Web,12/31/2014,12/31/2014,Equifax,Closed with explanation,Yes,
1177488,Credit card,,Identity theft / Fraud / Embezzlement,,OH,43081,Web,12/31/2014,12/31/2014,JPMorgan Chase,Closed with explanation,Yes,
1177484,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,CA,90254,Web,12/31/2014,12/31/2014,TransUnion,Closed with explanation,Yes,
1177483,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,CA,90255,Web,12/31/2014,12/31/2014,Experian,In progress,Yes,
1177480,Credit reporting,,Incorrect information on credit report,Account status,AZ,85028,Web,12/31/2014,12/31/2014,Equifax,Closed with non-monetary relief,Yes,
1177479,Credit reporting,,Credit monitoring or identity protection,Billing dispute,CA,90254,Web,12/31/2014,12/31/2014,Experian,Closed with explanation,Yes,
